lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
стол	NOUN	1700	1700-1916	1700-1916_стол_5126		Шумом, громом, площадною бранью и побоями заявив о своем начальническом сане, сей почтенный воин отправился отсюда прямо за карточный стол, за которым, говорят, он проводит все не занятое службою время.	134:138	0:202	5126	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5127		Который прикармливает со своего стола потрохами -- всякую нечисть вроде тебя!	32:37	0:77	5127	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5128		Посередине стола красовался громадный ананас, и кругом лежали персики, вишни, абрикосы.	11:16	0:87	5128	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5129		-- Следователь выдвинул ящик стола и достал злополучно позабытый Борисом в гараже механизм сливного бачка.	29:34	0:106	5129	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5130		Тут молодой человек взял свечку с письменного стола и принялся осматривать многочисленные фотографии, развешанные по стенам.	46:51	0:124	5130	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5131		Андрей постелил на кухонный стол газеты, потом разложил по тарелкам горячую яичницу с мясом и соусом, достал вилки.	28:32	0:115	5131	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5132		Висленев появился с лампой, и вдвоем с Гордановым стал исправлять нарушенный на столе порядок, а Глафира Васильевна, не теряя минуты, вошла к себе в комнату и, достав из туалетного ящика две радужные ассигнации, подала их горничной, с приказанием отправить эти деньги завтра в Петербург, без всякого письма, по адресу, который Бодростина наскоро выписала из письма Ципри-Кипри.	80:85	0:377	5132	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5133		Сжимая кисть и удерживая кончики пальцев на месте, продвигаем вперед лучезапястный сустав и прижимаем его к столу, а пальцы выпрямляем вперед.	108:113	0:142	5133	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5134		Принцесса тотчас велела ему выйти из-за стола, потом утерла его платком и повела его к королю.	40:45	0:94	5134	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5135		-- И как же я могу тебе помочь -- Посади его за свой стол.	53:57	0:58	5135	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5136		Уже опричники сидели за столами; уже мальчики-стольники выстроились попарно позади царского кресла; уже дворецкий и крайчий стояли в ожидании, выставив вперед блиставшую жемчужным шитьем грудь.	24:31	0:193	5136	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5137		Боярыня F1 -- мощное красивое растение с обилием великолепных насыщенно розовых плодов массой 250-300 г. Сочные, мясистые, розовые помидоры будут на вашем столе вплоть до осени, радуя не только красотой, но и отменным вкусом.	155:160	0:225	5137	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5138		Поставя все это на стол, он улыбнулся и сказал: -- Чай подан... пожалуйте!..	19:23	0:76	5138	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5139		Он достал из кармана пиджака порядком уже помятый конверт и, вынимая из него по одной переводные картинки, стал раскладывать их на столе.	131:136	0:137	5139	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5140		Там в длинной столовой накрыт был большой стол.	14:22	0:47	5140	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5141		-- Что вы хотели спросить -- Сыщик протянул Ржевскому зажигалку, тоже найденную в ящике стола у Стаса.	88:93	0:102	5141	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5142		На зеленое сукно ломбернаго стола положите маленькй кусочекъ блой бумаги и въ разстояни полуторыхъ или двухъ вершковъ отъ этого кусочка узенькую ленточку изъ той же бумаги.	28:33	0:172	5142	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5143		На полу у этого же края стола лежал небольшой квадратный коврик из грубой черной ткани, вроде войлока.	24:29	0:102	5143	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5144		За столом Николай рассказал о выходе Хаджи-Мурата и о том, что война кавказская теперь должна скоро кончиться вследствие его распоряжения о стеснении горцев вырубкой лесов и системой укреплений.	3:9	0:194	5144	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5145		Прямо перед Шепетухой на полировке стола лежали затемненные, с коричневатыми стеклами очки, которые тот и поспешил нацепить на нос.	35:40	0:131	5145	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5146		-- Корнеич не приходил -- спрашивает он, усаживаясь в кресле за стол, против Александры Гавриловны, и завешивая грудь салфеткой.	64:68	0:128	5146	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5147		-- В смысле жратвы они, конечно, язычники, -- с явным одобрением говорила Регина, деловито оглядывая стол.	101:105	0:106	5147	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5148		Я здесь имею токмо дикую козу, которая всегда при столе моем питается, оную отправлю весною в Москву на судне к вашему ж сиательству для забавы, ибо лучшим служить не могу.	50:55	0:172	5148	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5149		Как и я, втиснулся к столу и сразу хвать, хвать куски себе на тарелку.	21:26	0:70	5149	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5150		Когда кончился завтрак и все встали из-за стола, Катерина Сергеевна еще раз повторила гостю приглашение завтракать и обедать, у них каждый день.	42:47	0:144	5150	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5151		Так бывает, подумал Ваня, алкоголь чудесно делает из человека карикатуру и заостряет его свойства: вялый повисает тряпкой, энергичный трясется, словно кузнечик на игле, длинный бьет затылком в потолок, коротышка уходит под стол, бас гремит, как медвежья пещера, писк разъедает слух, как рану соль, в носатом проклевывается Буратино, у бровастого волосяной оползень хоронит глаза, -- все человечьи черты спирт дает жгучими и мощными, как будто наложили сверху прозрачное стекло увеличения.	223:227	0:488	5151	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5152		Небольшой деревянный лакированный стол и такой же стул дополняя убранство отведенного ему законом жилища.	34:38	0:105	5152	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5153		"Катя замерла и перестала дышать, а юристка, что-то рассматривая в белом окне у нее за спиной и легонько постукивая копеечной шариковой ручкой по столу, мерно продолжала: -- В результате проведенных ею оперативно-следственных мероприятий удалось выяснить, что похитителем несовершеннолетних граждан является некий Пикулин Рудольф Иванович, владелец и председатель совета директоров компании ""ПРНЕ-466"", ЗАО."	145:150	0:406	5153	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5154		Кроме того, он немало удивил всех тем, что совсем не нанял себе квартиры, а пристал в училище, да так там и остался: обед ему варил сторож, а спал он в классе на столах.	162:168	0:169	5154	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5155		Девяткин поставил на колени спортивную сумку, расстегнул молнию и бросил на стол пакет с черно-белыми фотографиями.	76:80	0:115	5155	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5156		Утром же, когда он пил у себя в комнате чай, который у него всегда был свой, составленный из разных сортов, ибо на этот счет он был очень прихотлив, он уставлял весь стол разными маленькими блюдцами и закусками и затем, попивая чай и покушивая, в то же время читал для себя громко какую-нибудь сцену из романов Диккенса или из комедии Шеридана.	166:170	0:344	5156	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5157		"Когда такие цифры будут в массовом порядке выкладываться на стол, тогда и удастся свернуть разговоры о ЖКХ с нынешней наезженной и никуда не ведущей колеи -- ""монополизм"", ""чиновники воруют"", ""антинародный режим"", ""регионы замерзают""."	60:64	0:234	5157	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5158		Карточная игра шла на несколько столов; открыты были погреба с старинным вином, о существовании которого прежние жители и не подозревали; на кухне целые дни стучали поварские ножи, в столовой звенели тарелки, окна дома по вечерам ярко светились, и по стеклам двигались тени гостей, все старинных приятелей с новым барином или людей одного с ним взгляда на вещи.	32:38	0:361	5158	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5159		Кантона скинул с плеча сумку и бережно положил на стол дипломат.	50:54	0:64	5159	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5160		Что касается подножки у столов, то необходимость в ней зависит от различных обстоятельств, о которых мы будем говорить ниже.	24:30	0:124	5160	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5161		Поэтому представители пяти фракций, бляха-муха, протолкнули проект, чтобы налоги взимались не с общей прибыли, а с каждого игорного стола и автомата.	132:137	0:149	5161	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5162		Лиза села за стол, взяла ложку и задумалась.	13:17	0:44	5162	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5163		Особенно хорошо, когда прием: сидят все за столом, дети вокруг носятся, а хамелеоны плюх одному, плюх -- другому.	43:49	0:113	5163	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5164		Отдыхать после стола есть привычка почти общая между пожилых людей; не теряя золотого времени тотчас же садиться играть в карты тоже довольно обыкновенно.	15:20	0:154	5164	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5165		-- Сядь! -- велел Служкин и схватил со стола классный журнал.	39:44	0:61	5165	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5166		Англичане мои сильно хлопнули рукою по столу и выпили до дна.	39:44	0:61	5166	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5167		Барыга дожевал свой кусок, вытер губы салфеткой, свернул ее в аккуратную подушечку, разместил в пепельнице и выставил на стол солдата финской войны.	121:125	0:148	5167	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5168		Записки Сперанского отысканы были через несколько дней, и государь, приняв меня 26 октября в Александровском Царскосельском дворце, в своем кабинете, посадил рядом с собой за письменный свой стол.	191:195	0:196	5168	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5169		Среди противников блокирования с коммунистами называют, например, известного бизнесмена, вице-президента Круглого стола бизнеса России Михаила Юрьева, прошедшего в Думу по спискам объединения.	114:119	0:192	5169	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5170		И чиновник засветил две стенные лампы в гостиной, купил полпуда стеариновых свеч, расставил два карточные стола, в ожидании Степана Ивановича и Ивана Степаныча, и объявил жене, что у них будут вторники.	106:111	0:202	5170	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5171		В обеденном зале его соседкой по столу оказалась милая молоденькая аспирантка Ленинградского радиевого института.	33:38	0:113	5171	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5172		Старик откинулся от стола и захохотал.	20:25	0:38	5172	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5173		Около 7 лет он жил с нами, а по окончании 9-го класса приехал в Волгоград и стол жить у бабушки (моей свекрови) в трехкомнатной квартире.	76:80	0:137	5173	rushifteval	ru
стол	NOUN	1700	1700-1916	1700-1916_стол_5174		Она была убрана в новейшем вкусе: на камельке и столах бронзы, на стенах картины, а на окнах фарфоровые горшки с цветами.	48:54	0:121	5174	rushifteval	ru
стол	NOUN	1992	1992-2016	1992-2016_стол_5175		Стол стал, правда, побогаче, но, сидя под портретом худосочного юноши с саксофоном, я так же наливал и закусывал.	0:4	0:113	5175	rushifteval	ru
