lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1944-14		Так, один немецкий священник переложил в стихах французскую поэму об Александре Великом, Чосер перевел французский роман о Розе и многие из своих повестей заимствовал у труверов, а во Франции сначала подражали итальянцам, например в "Сотне новых новелл", в "Гептамероне", потом испанцам.	210:220	0:287
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1946-14		Восстали итальянцы, восстали мажиары и немцы, восстали наконец и славяне.	9:18	0:73
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1948-14		Здесь он старался превратиться во француза, как в Италии в итальянца.	59:68	0:69
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1950-14		Внезапность таких порывов так обыкновенна и естественна, что для них существует специальный термин у каждой почти нации; у французов они известны под названием: "пистолетного выстрела"; немцы выражают их словом: "паф"; итальянцы словами: "amore subito"; и т. д. Одни объясняют их действие "мгновенной кристаллизацией чувств"; другие, как, например, Бальзак, "цепкостью сродных атомов" и т. д. Кстати о Бальзаке!	219:228	0:411
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1952-14		Все-таки нападение на Джибути не состоялось, а сомали ограничились убийством и поранением около 35 итальянцев и греков.	99:109	0:119
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1954-14		-- Милостивые господа, не изволите ли поиграть с нами -- произнес он и низко поклонился, стараясь сделать поклон точно так же, как показывал ему итальянец, но это вышло у него порядочно-таки неуклюже.	145:154	0:200
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1960-14		Сидя среди иноплеменных -- французов, немцев, венгерцев, итальянцев, голландцев и даже персюков, ни на каком в России языке, кроме французского, не говорящих, -- и желая закрыть заседание, по простоте сердечной заявил по-русски: "Больше ничего не будет!.."	57:67	0:256
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1958-14		Нет, сын мой, сын итальянца, ревностного католика, не иностранец в Московии, он настоящий русский, он окрещен в русскую веру.	18:27	0:125
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1988-14		Итальянцы, не знающие меры ни в зле, ни в добре, начинают бросать деньги на ковер.	0:9	0:82
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1986-14		Мольер, путешествовавший по югу Франции, тоже не был простым подражателем итальянцев.	74:84	0:85
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1962-14		Первый из европейцев, итальянец Марко Поло, проникает в Монголию и Китай.	22:31	0:73
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1972-14		В нем сочетались легкость и подвижность француза, трудолюбие и любовь к порядку немца, художественный вкус и юмор итальянца.	114:123	0:124
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1964-14		Толстого англичанина с сухощавою его половиной там уже не было, вертлявый итальянец также исчез, а неблаговидный француз, прилипнув в углу к стене, казалось, не смел дышать.	74:83	0:173
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1982-14		Коффегауз, чисто английское слово, перенятое итальянцами у своих британских гостей, слово, над которым они как-то странно и жалко ломают свои языки, не созданные природою для выговора варварских звуков того разнокалиберного наречия, где на одну гласную приходится по семи согласных жестких букв, да и то как-то глотаются сквозь зубы!	45:56	0:333
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1970-14		Под аккомпанимент каморристов ловкий итальянец поет серенаду:	37:46	0:61
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1966-14		Ярый итальянец направился быстрым шагом к двери, но в дверях показался Гарибальди.	5:14	0:82
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1980-14		В Джибути мы прибыли 4 февраля 1899 г. Город сильно вырос и в настоящее время насчитывается в нем около 2000 европейцев (до 500 французов, а остальные -- греки, итальянцы, австрийцы, армяне, евреи и проч.) и до 13000 туземцев в особом туземном квартале.	161:170	0:253
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1976-14		-- Родительница ваша руководит вами, -- сказал при этом негодяй, -- а ею руководят итальянцы; все же они думают только о личных своих выгодах.	83:92	0:142
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1984-14		На речке Таро 6 июля 1495 г., недалеко от Форново (в Пармском герцогстве), неприятели ему отрезали отступление в числе 40000 итальянцев, а французов было втрое менее.	125:135	0:166
итальянец	NOUN	1700	1700-1916	1700-1916_итальянец_1968-14		Размеры понесенных потерь итальянцами скрываются. неизвестный.	26:37	0:62
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1945-14		Немцы, ирландцы и итальянцы переселялись в нее точь-в-точь так же, как и поляки, евреи, чехи, венгры, китайцы и т.д., и т.д. Были года, когда общее число иммигрантов достигало 2 500 000.	18:27	0:186
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1947-14		"Грановитая Палата", которую во всех "Борисах Годуновых" и прочих оперных спектаклях на древнерусские темы воспроизводят на сценах всего мира, как "русский стиль", -- кто создал, кто декорировал этот московский шедевр Те же итальянцы: Солари и Руффо, в 1490 году!	224:233	0:263
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1933-14		В сущности, это перелицованные на свой лад взгляды Монтескье из его книги "Дух законов" и восхитившие Екатерину мысли итальянца Беккария в только что вышедшей его книге "О преступлениях и наказаниях".	118:127	0:200
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1969-14		Во время одной из операций, стоя позади хирургов, я подсчитал, что девять человек в операционной представляли три расы -- белую, чёрную и жёлтую и девять разных национальностей: грек, швед, итальянец, индиец, панамец, еврей, вьетнамец, русский -- и только один урождённый американец; шесть религий -- два католика, два протестанта, два иудаиста, один ортодоксальный христианин, один индус и один буддист; восемь из нас были иммигранты первого поколения.	190:199	0:453
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1951-14		Но итальянцы страшно боялись немцев, хотя и те драпали.	3:12	0:55
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1967-14		Ему не только оказали приют, дали одежду и установили содержание, князь снизошел до обсуждения с ним его ученых занятий, посоветовал, какие лекции стоит послушать в Сорбонне и у каких профессоров, кого из "мэтров" надо избегать -- схоласты, педанты, ослиные уши, какие посмотреть спектакли в "Комеди франсез" и у итальянцев, с какими достопримечательностями познакомиться.	313:323	0:372
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1953-14		Кардиналам не осталось ничего другого, как увенчать тиарой первого попавшегося итальянца.	79:88	0:89
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1955-14		Наши не только из ханжества, но и от искренней тупости третировали этот фильм как порнографию, итальянцы же считают его -- совершенно справедливо -- шедевром.	95:104	0:158
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1965-14		Да ничего, итальянцы кушают да хвалят.	11:20	0:38
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1959-14		Сейчас же речь шла о проблемах, возникающих из самой сути произведений итальянца, -- наверно, закономерно, что один из участников беседы попробовал отважиться спросить об этом гостя.	71:80	0:182
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1949-14		Любят итальянцы эту пищу.	6:15	0:25
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1971-14		И много итальянцев проживало в Лондоне -- живые проводники итальянской культуры.	8:18	0:80
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1985-14		Перед самым расстрелом итальянцы отказались принять участие в убийстве и воткнули в землю штыки у тюремной конторы.	23:32	0:115
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1941-14		Пусть я единственный итальянец в армии русского народа, но это ничего, синьор.	21:30	0:78
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1983-14		Сталеваров он брал с картин итальянцев, только одевал в рабочую одежду, что избавляло его от посещений завода и сильно экономило время.	28:38	0:135
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1987-14		Другой затараторил на него, как только умеют итальянцы, с певучестью, с отскакиванием слова от слова, с жестами.	45:54	0:112
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1989-14		Спутник его, молодой итальянец, открыл перед ним дверь и, тихонько затворив ее за незнакомцем, остался у входа, словно часовой.	21:30	0:127
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1981-14		Все было, чему полагалось быть: русские кричали "ариведерчи!", итальянец махал рукой из окна и говорил: "Спа-зи-бо.	63:72	0:115
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1991-14		А у итальянцев оригинальный танец с первого же соревнования сезона, со "Скейт Америки", стал своего рода эталоном.	4:14	0:114
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1979-14		Скоро из ее именно рук я стал получать оформляющую мое сознание художественную пищу; М. С. выдвигал классиков, заявляя, что его вкусы -- консервативны (это не мешало выдвигать маститым друзьям бунтарей, нас); О. М. сказала свое "да" всему "декадентскому" (то есть тому, что именовалось декадентским); передо мною возникли в первый же год посещения Соловьевых: прерафаэлиты, Ботичелли, импрессионисты, Левитан, Куинджи, Нестеров (потом -- Врубель, Якунчикова и будущие деятели "Мира Искусства"); вспыхнул сознательный интерес к выставкам, Третьяковской галерее; ряд альбомов, журналов с изображениями итальянцев и новейших художников в сведении с моими тайными упражнениями в "глазе" и "наукой увидеть" столь же бурно развил культуру изобразительных искусств, сколь оформил мои симпатии к символистам; она заинтересовала меня вскоре Бодлэром, Верлэном, Метерлинком, Уайльдом, Ницше, Рэскиным, Пеладаном, Гюисмансом; то, о чем я издали слышал, приблизилось, стало ежедневным общением, обменом книг и мыслями о прочитанном; в противовес ровному выращиванию меня в моральных лучах Михаилом Сергеевичем, стиль моей дружбы с О. М. выявил неровное, угловатое схватки и несогласия, в которых не всегда она оказывала правоту взрослой (это и было в ней дорого); не прошло и двух лет, как мы с ней остро царапались из-за Ибсена, Достоевского, которых я боготворил и которых она ненавидела, из-за премьер слагающихся в настоящий театр "художественников", которых отрицали все Соловьевы и к которым пылал я; тем не менее: посещения Соловьевых (сперва не менее трех раз в неделю; потом -- четырех, пяти, ежедневных и, наконец -- два раза в день) стали мне школой; к урокам Поливанова, к собственному философскому чтению, к практическим упражнениям присоединялось принятие в члены чайного стола Соловьевых, или моей Флорентийской академии.	600:610	0:1824
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1943-14		Особенно меня раздражало отношение Бомстона к самому Ильичу, который, как известно всякому образованному русскому, был совершенный мещанин в своем отношении к искусству, знал Пушкина по Чайковскому и Белинскому и "не одобрял модернистов", причем под "модернистами" понимал Луначарского и каких-то шумных итальянцев; но для Бомстона и его друзей, столь тонко судивших о Донне и Хопкинсе, столь хорошо понимавших разные прелестные подробности в только что появившейся главе об искусе Леопольда Блума, наш убогий Ленин был чувствительнейшим, проницательнейшим знатоком и поборником новейших течений в литературе, и Бомстон только снисходительно улыбался, когда я, продолжая кричать, доказывал ему, что связь между передовым в политике и передовым в поэтике, связь чисто словесная (чем, конечно, радостно пользовалась советская пропаганда), и что на самом деле, чем радикальнее русский человек в своих политических взглядах, тем обыкновенно консервативнее он в художественных.	304:314	0:972
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1977-14		Для одних (немцев, итальянцев) это было движение к единству, для других -- к отделению, освобождению от наций-завоевательниц.	19:29	0:125
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1935-14		Суть же эта, по крайней мере наполовину, выражается в том, что Европа морально "наша", с том же смысле, как она для англичан, итальянцев, немцев, французов "ихняя".	126:136	0:164
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1963-14		В Греции итальянцы ворвались в Корчу при поддержке немцев.	9:18	0:58
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1937-14		-- Хочу писать книгу, Дуче, о двух великих итальянцах: о вас и о Данте.	43:53	0:71
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1975-14		И вот его рассказ о том, что из этого получилось Бах, цветы и фантазия Вот общеизвестные факты: в прошлом веке преподаватель Болонского университета итальянец Джузеппе Меццофанти говорил на 58 языках, в наши дни терминолог секретариата ООН Джордж Шмидт владеет 69 языками, в домашней библиотеке доцента Тартуского университета Пенти Нурмекунда собраны книги на ста хорошо знакомых ему языках.	149:158	0:392
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1939-14		У него великолепный оператор-итальянец (снимал все фильмы Бертолуччи), он заставляет камеру всё время двигаться, что придает кадру необыкновенную подвижность и жизнь.	29:38	0:166
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1973-14		Только в восточной части фронта, в направлении р. Изонцо и Горицы, итальянцам удалось занять пограничную полосу, -- и, естественно, нас повезли именно туда.	67:77	0:156
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1961-14		Начинания итальянцев были тогда подхвачены другими нациями, где буржуазия находилась в поднимающейся конъюнктуре и инквизиция либо не была так сильна, либо совсем отсутствовала: Декарт, Лейбниц, Ньютон стали продолжателями Галилея.	10:20	0:231
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1957-14		Глазки Яковлева забегали по всем сторонам с тем бессмысленным и спокойным выражением, которое он уловил у обезьяны странствующего итальянца, как-то заглянувшего в Лицей.	130:139	0:169
